"kategori","judul_kategori","golongan_pokok","judul_golongan_pokok","golongan","judul_golongan","subgolongan","judul_subgolongan","kelompok","judul_kelompok"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4773",Perdagangan eceran khusus barang baru lainnya di toko,"47734",Perdagangan Eceran Jam
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4773",Perdagangan eceran khusus barang baru lainnya di toko,"47735",Perdagangan Eceran Barang Perhiasan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4773",Perdagangan eceran khusus barang baru lainnya di toko,"47736",Perdagangan Eceran Perlengkapan Pengendara Kendaraan Bermotor
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4773",Perdagangan eceran khusus barang baru lainnya di toko,"47737",Perdagangan Eceran Pembungkus Dari Plastik
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4773",Perdagangan eceran khusus barang baru lainnya di toko,"47739",Perdagangan eceran khusus barang baru lainnya ytdl
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4774",Perdagangan eceran khusus barang bekas di toko,"47741",Perdagangan Eceran Barang Bekas Perlengkapan Rumah Tangga
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4774",Perdagangan eceran khusus barang bekas di toko,"47742","Perdagangan Eceran Pakaian, Alas Kaki Dan Pelengkap Pakaian Bekas"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4774",Perdagangan eceran khusus barang bekas di toko,"47743",Perdagangan Eceran Barang Perlengkapan Pribadi Bekas
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4774",Perdagangan eceran khusus barang bekas di toko,"47744",Perdagangan Eceran Barang Listrik Dan Elektronik Bekas
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4774",Perdagangan eceran khusus barang bekas di toko,"47745",Perdagangan Eceran Bahan Konstruksi Dan Sanitasi Bekas
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4774",Perdagangan eceran khusus barang bekas di toko,"47746",Perdagangan Eceran Barang Antik
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4774",Perdagangan eceran khusus barang bekas di toko,"47749",Perdagangan Eceran Barang Bekas Lainnya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4775",Perdagangan eceran khusus hewan piaraan dan hewan ternak,"47751",Perdagangan Eceran Hewan Piaraan (Pet Animals)
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4775",Perdagangan eceran khusus hewan piaraan dan hewan ternak,"47752",Perdagangan Eceran Hewan Ternak
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4775",Perdagangan eceran khusus hewan piaraan dan hewan ternak,"47753",Perdagangan Eceran Ikan Hias
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4775",Perdagangan eceran khusus hewan piaraan dan hewan ternak,"47754",Perdagangan Eceran Pakan Ternak/Unggas/Ikan dan Hewan Piaraan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4776","Perdagangan Eceran Bunga Potong, Tanaman, Pupuk dan YBDI di Toko","47761",Perdagangan Eceran Bunga Potong/Florist
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4776","Perdagangan Eceran Bunga Potong, Tanaman, Pupuk dan YBDI di Toko","47762",Perdagangan Eceran Tanaman Dan Bibit Tanaman 
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4776","Perdagangan Eceran Bunga Potong, Tanaman, Pupuk dan YBDI di Toko","47763",Perdagangan Eceran Pupuk Dan Pemberantas Hama
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4776","Perdagangan Eceran Bunga Potong, Tanaman, Pupuk dan YBDI di Toko","47764",Perdagangan Eceran Perlengkapan Dan Media Tanaman Hias
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4777","Perdagangan Eceran Bahan Kimia, Aromatik/Penyegar (Minyak Atsiri), Dan Bahan Bakar Bukan Bahan Bakar Untuk Kendaraan Bermotor Di Toko","47771",Perdagangan Eceran Minyak Tanah
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4777","Perdagangan Eceran Bahan Kimia, Aromatik/Penyegar (Minyak Atsiri), Dan Bahan Bakar Bukan Bahan Bakar Untuk Kendaraan Bermotor Di Toko","47772",Perdagangan Eceran Gas Elpiji
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4777","Perdagangan Eceran Bahan Kimia, Aromatik/Penyegar (Minyak Atsiri), Dan Bahan Bakar Bukan Bahan Bakar Untuk Kendaraan Bermotor Di Toko","47773",Perdagangan Eceran Bahan Kimia
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4777","Perdagangan Eceran Bahan Kimia, Aromatik/Penyegar (Minyak Atsiri), Dan Bahan Bakar Bukan Bahan Bakar Untuk Kendaraan Bermotor Di Toko","47774",Perdagangan Eceran Aromatik/Penyegar (Minyak Atsiri)
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4777","Perdagangan Eceran Bahan Kimia, Aromatik/Penyegar (Minyak Atsiri), Dan Bahan Bakar Bukan Bahan Bakar Untuk Kendaraan Bermotor Di Toko","47779","Perdagangan Eceran Bahan Kimia, dan Aromatik/Penyegar (Minyak Atsiri), Dan Bahan Bakar Bukan Bahan Bakar Untuk Kendaraan Bermotor Lainnnya"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4778",Perdagangan Eceran Barang Kerajinan Dan Lukisan di Toko,"47781","Perdagangan Eceran Barang Kerajinan Dari Kayu, Bambu, Rotan, Pandan, Rumput Dan Sejenisnya"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4778",Perdagangan Eceran Barang Kerajinan Dan Lukisan di Toko,"47782","Perdagangan Eceran Barang Kerajinan Dari Kulit, Tulang, Tanduk, Gading, Bulu Dan Binatang/Hewan Yang Diawetkan"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4778",Perdagangan Eceran Barang Kerajinan Dan Lukisan di Toko,"47783",Perdagangan Eceran Barang Kerajinan Dari Logam
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4778",Perdagangan Eceran Barang Kerajinan Dan Lukisan di Toko,"47784",Perdagangan Eceran Barang Kerajinan Dari Keramik
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4778",Perdagangan Eceran Barang Kerajinan Dan Lukisan di Toko,"47785",Perdagangan Eceran Lukisan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4778",Perdagangan Eceran Barang Kerajinan Dan Lukisan di Toko,"47789",Perdagangan Eceran Barang Kerajinan Dan Lukisan Lainnya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4779",Perdagangan eceran khusus barang lainnya ytdl,"47791",Perdagangan Eceran Mesin Pertanian Dan Perlengkapannya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4779",Perdagangan eceran khusus barang lainnya ytdl,"47792",Perdagangan Eceran Mesin Jahit Dan Perlengkapannya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4779",Perdagangan eceran khusus barang lainnya ytdl,"47793",Perdagangan Eceran Mesin Lainnya Dan Perlengkapannya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4779",Perdagangan eceran khusus barang lainnya ytdl,"47794",Perdagangan Eceran Alat Transportasi Darat Tidak Bermotor Dan Perlengkapannya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4779",Perdagangan eceran khusus barang lainnya ytdl,"47795",Perdagangan Eceran Alat Transportasi Air Dan Perlengkapannya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4779",Perdagangan eceran khusus barang lainnya ytdl,"47796",Perdagangan Eceran Alat-alat Pertanian
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","477",Perdagangan Eceran Khusus Barang Lainnya di Toko,"4779",Perdagangan eceran khusus barang lainnya ytdl,"47797",Perdagangan Eceran Alat-alat Pertukangan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4781",Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,"47811",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Padi Dan Palawija
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4781",Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,"47812",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Buah-buahan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4781",Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,"47813",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Sayur-sayuran
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4781",Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,"47814",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Hasil Peternakan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4781",Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,"47815",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Hasil Perikanan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4781",Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,"47816",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Hasil Kehutanan Dan Perburuan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4781",Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,"47819",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Tanaman Hias Dan Hasil Pertanian Lainnya
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47821",Perdagangan Eceran Kaki Lima Dan Los Pasar Beras
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47822","Perdagangan Eceran Kaki Lima Dan Los Pasar Roti, Kue Kering, Kue Basah Dan Sejenisnya"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47823","Perdagangan Eceran Kaki Lima Dan Los Pasar Kopi, Gula Pasir, Gula Merah Dan Sejenisnya"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47824","Perdagangan Eceran Kaki Lima Dan Los Pasar Tahu, Tempe, Tauco Dan Oncom"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47825",Perdagangan Eceran Kaki Lima Dan Los Pasar Daging Olahan Dan Ikan Olahan
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47826",Perdagangan Eceran Kaki Lima Dan Los Pasar Minuman
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47827",Perdagangan Eceran Kaki Lima Dan Los Pasar Rokok Dan Tembakau
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47828","Perdagangan Eceran Kaki Lima Dan Los Pasar Pakan Ternak, Pakan Unggas Dan Pakan Ikan"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4782","Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan","47829",Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Makanan Dan Minuman Ytdl
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4783","Perdagangan eceran kaki lima dan los pasar tekstil, pakaian dan alas kaki","47831",Perdagangan Eceran Kaki Lima Dan Los Pasar Tekstil
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4783","Perdagangan eceran kaki lima dan los pasar tekstil, pakaian dan alas kaki","47832",Perdagangan Eceran Kaki Lima Dan Los Pasar Pakaian
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4783","Perdagangan eceran kaki lima dan los pasar tekstil, pakaian dan alas kaki","47833","Perdagangan Eceran Kaki Lima Dan Los Pasar Sepatu, Sandal Dan Alas Kaki Lainnya"
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4783","Perdagangan eceran kaki lima dan los pasar tekstil, pakaian dan alas kaki","47834",Perdagangan Eceran Kaki Lima Dan Los Pasar Pelengkap Pakaian Dan Benang
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4784","Perdagangan eceran kaki lima dan los pasar bahan kimia, farmasi, kosmetik dan ybdi","47841",Perdagangan Eceran Kaki Lima Dan Los Pasar Bahan Kimia
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4784","Perdagangan eceran kaki lima dan los pasar bahan kimia, farmasi, kosmetik dan ybdi","47842",Perdagangan Eceran Kaki Lima Dan Los Pasar Farmasi
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4784","Perdagangan eceran kaki lima dan los pasar bahan kimia, farmasi, kosmetik dan ybdi","47843",Perdagangan Eceran Kaki Lima Dan Los Pasar Obat Tradisional
G,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"47","Perdagangan Eceran, Bukan Mobil Dan Motor","478",Perdagangan Eceran Kaki lima dan los pasar,"4784","Perdagangan eceran kaki lima dan los pasar bahan kimia, farmasi, kosmetik dan ybdi","47844",Perdagangan Eceran Kaki Lima Dan Los Pasar Kosmetik
